game_id,curator_id,attitude,date,follower_name,review_text,这个鉴赏家评论的游戏数量
681810,28615762,Recommended,2017年9月4日,17,国产的单机游戏想要真的成长起来真的要多点心思了，人物建模什么时候能弄好呢。本来这么多年来买仙剑都是为了看剧情，没去考虑太多效果问题。但是时间长了千篇一律的效果真的有点审美疲劳从5到6就知道优化背景效果，人物建模有多差真的没去关注么？刚出的时候就买了，到现在没通关，战斗模式，建模问题是主要原因。,12
681810,28704832,Not Recommended,2017年10月1日,13,和古剑2一个毛病，游戏内容空洞，剧情太多。走两步一大段废话，可玩性很低。相比于5前是巨大退步。且场景粗糙，贴图捡漏，游戏机制很少。游戏试图给玩家一种看电影的感觉，但实际上并没有电影专业的剧本和视觉表现。最后弄的不伦不类！,29
681810,31452136,Recommended,2017年12月14日,12,仙剑6虽然玩家对它褒贬不一，但是它的剧情确实非常不错的，人物塑造也相当成功（虽然不是很喜欢战斗模式）,10
681810,31446004,Recommended,2017年12月12日,10,很好玩的游戏很经典,9
681810,29206794,Informational,2017年10月9日,7,闲方好，言旧倦长祈，暮月明江渚，弹歌今古辞。,10
528020,26806555,Recommended,2016年11月7日,118,　　《毁灭者》(Destroyer)是一款带有射击元素的动作游戏，玩家在游戏中扮演毁灭者，使用铁球摧毁浮空海岛上的神秘古址。游戏以关卡形式展现，每一个关卡都有限定可使用的铁球数量，玩家必须在铁球用完之前，让神秘古址摧毁度高于90%。　　神秘古址的建模极为大气，加上良好的光影效果，令其有一种实至名归的感,30
211260,10566883,Recommended,2016年6月5日,155147,经典的像素画面~加上自虐般难度~,250
211260,8296770,Recommended,2015年6月3日,69137,游戏打斗流畅，把怪物踢到机关上看着他们自己死亡也有一种莫名爽快的快感。不是抖M游戏，而是SM综合游戏,26
211260,26822327,Recommended,2016年11月13日,9490,总的来说，这是一个平台跳跃动作游戏：它有非常困难的跳跃谜题，也有用心制作的战斗系统，但并不具备“银河战士——恶魔城游戏”的深度；它拥有非常精致的像素风格画面，阴暗血腥的艺术风格，故事设定还有着浓郁的克苏鲁邪神元素。,50
211260,21968733,Recommended,2016年5月2日,10,大量吸纳克苏鲁元素的平台动作游戏并不多见，让玩家不得喘息的难度和用尸体铺路的死亡展示令人联想到《超级食肉男孩》。尽管游戏存在着种种不足，但黑暗系的像素风格和上心的细节及关卡设计足以让人忽略它的一切缺点。,29
282070,2225920,Recommended,2016年4月16日,372532,这是一个关于战争的游戏，但是他描述的并不是战争本身，而是在战争底下战区难民们的“战争”，很明显地这个游戏的立意就是要让玩家体验战争给人们所带来的灾难，如何在这场战争中生存下来便是这个游戏的游戏目的。,383
282070,27093039,Recommended,2017年10月11日,286204,当战争爆发后，无关功名利禄，无关口号响亮，无关孰是孰非。在光鲜战争背后，总有一群无家可归的普通人蜷缩在废墟中充当血琳琳的底色，卑微的看着人性与生命慢慢消逝...《这是我的战争》用血淋淋的真相告诉我们： 战争功名利禄的背后有多么阴森恐怖，令人窒息...,1045
282070,10566883,Recommended,2017年6月13日,155147,你很激进，武艺高强，嫉恶如仇。你在夜晚伸张正义，劫富济贫。从那些叛军，强盗或是妓院里的武装分子那里抢夺活下去的资本。即使你很可能会受伤，会丧命。你不惜一切，想要为伙伴带来庇护。,250
282070,8853986,Recommended,2017年7月4日,78122,我在第一次接触到这个游戏的时候，我完全没料到，一个游戏居然能与现实意义的联系如此之紧密。甚至一些差评也是因为游戏代入感太高，让玩家产生了对战争的思考从而产生了不好的心情，或者说这根本就不是游戏质量太差带来的差评，而是因为该作游戏制作太好让他们产生了游戏之外的体验。,140
282070,29519836,Recommended,2017年12月13日,51050,如果说模拟类游戏大同小异的话，那么《这是我的战争》则是这些游戏中最让人悲伤和绝望的一个。在这个世界中，你的一切乐观和希望都将被战争摧毁殆尽。然后，陷入更加绝望的困境之中。《这是我的战争》中，玩家将扮演一群无辜的人。然而和《模拟人生》之类的游戏不同的是，这里你身处于战争环境中，并在生死的边缘挣扎。,1037
282070,10436844,Recommended,2016年3月7日,50645,战争的残酷，远远超乎你的想象。—— 来自 奶牛关社区,380
282070,11101823,Recommended,2017年11月7日,22503,没有对与错、没有正义与邪恶、要生存下去就需要资源、和平的存在才是希望的存在。,588
282070,30950813,Recommended,2017年11月1日,20092,一个被战争破坏的世界，一群不知所措的平民，你不是超人，更不是救世主，你只是一个在战争逃亡好不容易找到地方安家的普通人，战争迫使你做出为了生存可能伤害别人的举动。白天外面的狙击手让你被迫待在家里，你食物，药物十分紧缺。晚上还要派出三人的其中一人去寻找物资。你可能还要面临生存时的选择是要保护藏身所的所有人牺牲一部分人，还是为了别人甚至牺牲自己。良心测试游戏（黄油鉴赏群；705168475）,259
282070,29227165,Recommended,2017年6月28日,13284,我并不知道一款游戏能够让每个人都产生自己的内心战争；我并不知道一款游戏能够让我每一个举动都想那么久；我并不知道一款游戏能够让我在通关的时候感动到流泪；我也不知道，一款游戏能够让我懂得那么多感受到那么多。对不起，这里我无法再用画质，BGM等等元素来评价这个优秀的游戏，因为对于我来说，这个游戏引发了我无尽的深思，他更像是一个人性的测试，人性的选择。,292
282070,12320518,Recommended,2016年3月7日,8800,这是我的战争！这是你的战争！！这是你我的战争！！！这是我们的战争！！！！这是全人类的战争！！！！！,189
282070,9730205,Recommended,2016年4月4日,8442,我在废墟中穿行，搜寻材料，制作工具，拯救生还者。我忍耐着饥饿为同伴搜集食物，我忍耐着疲倦整夜寻找物资，我越来越虚弱，最后因为没有力气逃跑，被士兵枪杀。我没能生存到最后，按照游戏的标准，我输了。可我心里意外地轻松。是的，我能够很平静地接受这种失败。我是人，不是野兽。这很好。不是吗？,130
282070,30613815,Recommended,2017年11月9日,8342,这是一款写实的游戏，这是一款令人心痛的游戏，这是一款令人反思的游戏。游戏主要是扮演的是在战争中挣扎的普通人，可能他们曾经有不同的职业，但现在，他们仅仅是在饥饿和伤痛中苦苦挣扎的人。在废墟中搜索食物，对抗土匪和士兵，在人性和饥饿中徘徊，这战争很真实，很无奈。强烈建议入DLC，只有玩了DLC才知道，孩子真的是世界上最美的天使，GTMD战争！！！,114
282070,30583116,Recommended,2017年11月15日,5878,持续史低13元打折到大约2017年11月28号，你扮演的是一个拾荒者，和让自己的团队生活下去，道德与理智的选择，甚至你可以感受到火车改轨的同等问题，新剧情DLC也发售了：父亲的承诺，有种亲情牌的感觉，国区售价10元。,236
282070,18512258,Recommended,2016年3月19日,4637,我们活了下来，抛弃过去、丢掉尊严、遗忘道德，杀过人，抢过劫，偷过东西，还是活了下来。在文明的祭台、血肉的磨盘之间…活了下来…活着真好。——emcer,115
282070,27189748,Recommended,2017年1月29日,3944,拷问人心，审视道德，认识战争的残酷，这部作品是艺术价值高于游戏。,99
282070,28673811,Recommended,3月29日,3576,<这是我的战争>：慢节奏型游戏。在这个战后的废墟地区，你需要想尽一切办法生存下去。渐渐地你会发现，仅仅是维持生活，就得耗费大量精力与时间，根本没有太多余力去做无谓的同情...没错，现实本质残酷。如此写实的游戏，并不多见，支持中文且持续出DLC，足见开发者对这款游戏的上心，不妨一试。,227
282070,11988349,Informational,2016年7月18日,2624,乱世缺吃又缺穿，翻进军哨把枪摸；枪杆子里出人权，和平盛世请珍惜。,73
282070,30978207,Recommended,2017年11月20日,2108,不错的游戏，真的可以上手！玩膩了一般的枪战就来体验一下这游戏吧！,32
282070,28763059,Recommended,4月7日,1888,残酷的反战难民生存游戏。玩家将扮演在战争废墟中艰难生存的难民，白天，战火迫使你留在屋内，这期间你需要好好经营藏身处。你可以制作、交易物品以及照顾幸存者。晚上，你得派一人出去收集大伙儿生存必需的物资。玩家需要在良心的驱使下决定他人的生死。是保护藏身处里的所有人，还是为了生存地更久而牺牲一部分人？在战争期间做的决定并没有好坏之分，最重要的只有生存，战争就是这么残酷，愿永远不要发生战争。,245
282070,27265437,Recommended,2017年1月22日,1635,这是他们的战争愿世界和平,79
282070,27810667,Recommended,2017年11月15日,1624,你无法在战争中改变什么，甚至可能连自己都拯救不了……这个游戏可能并不会让你开心，但绝对是个非常好的游戏,73
282070,30965867,Recommended,2017年12月20日,912,也许就像臭嘴猩猩麻花辫所说的那样，他感受不到这个游戏有什么游戏性。我承认我是个浅薄的人，我也感受不到有游戏性。但是我觉得这个游戏的高度已经不仅仅局限在游戏了。选择，对，就是选择。在残酷的情况下，你会做出什么选择呢？你会牺牲一个老人，去救一个年轻人，还是会让小孩子饿死在外面而拯救大家？战争是如此的无情，现实是如此的残酷，这个游戏想表达就是这个罢了。战争不是德军总部，也不是使命召唤。仅此而已。,68
282070,20106495,Recommended,2016年3月23日,836,我们没有任何理由不推荐这款游戏，尤其是它最近还更新了简体中文（移动版也是）。总之一句话，要命还是要道德？,46
282070,27285894,Recommended,2017年11月14日,787,愿世界和平！,24
282070,9427233,Recommended,2016年10月19日,471,一款优秀的生存游戏。——战争的深度大于游戏+优秀的生存系统，不错的情感系统。+优秀的人物设计，非常棒的音乐。+出色的艺术风格，写实的战争场景。+重复游玩价值，不错的潜入，自我编辑故事。+令人难忘的游戏体验。-不能即时存档。,11
